amfi_code,isin,name,category,sub_category,amc,plan,payout
120030,INF336L01CM7,HSBC Large Cap Fund - Direct Growth,Equity Scheme,Large Cap Fund,HSBC Mutual Fund,Direct,Growth
120586,INF109K016L0,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme,Large Cap Fund,ICICI Prudential Mutual Fund,Direct,Growth
120392,INF205K01LB0,Invesco India Largecap Fund - Direct Plan - Growth,Equity Scheme,Large Cap Fund,Invesco Mutual Fund,Direct,Growth
148353,INF00XX01804,ITI Large Cap Fund - Direct Plan - Growth Option,Equity Scheme,Large Cap Fund,ITI Mutual Fund,Direct,Growth
154307,INF22M001176,JioBlackRock Large Cap Fund - Direct Plan - Growth Option,Equity Scheme,Large Cap Fund,Jio BlackRock Mutual Fund,Direct,Growth
120490,INF192K01BZ0,JM Large Cap Fund (Direct) - Growth Option,Equity Scheme,Large Cap Fund,JM Financial Mutual Fund,Direct,Growth
120152,INF174K01KW6,Kotak Large Cap  Fund - Growth - Direct,Equity Scheme,Large Cap Fund,Kotak Mahindra Mutual Fund,Direct,Growth
120267,INF767K01EJ7,LIC MF Large Cap Fund-Direct Plan-Growth,Equity Scheme,Large Cap Fund,LIC Mutual Fund,Direct,Growth
146549,INF174V01721,Mahindra Manulife Large Cap Fund - Direct Plan -Growth,Equity Scheme,Large Cap Fund,Mahindra Manulife Mutual Fund,Direct,Growth
118825,INF769K01AX2,Mirae Asset Large Cap Fund - Direct Plan - Growth,Equity Scheme,Large Cap Fund,Mirae Asset Mutual Fund,Direct,Growth
152354,INF247L01CE3,Motilal Oswal Large Cap Direct Plan Growth,Equity Scheme,Large Cap Fund,Motilal Oswal Mutual Fund,Direct,Growth
118633,INF204K01D30,Nippon India Large Cap Fund - Direct Plan Growth Plan - Bonus Option,Equity Scheme,Large Cap Fund,Nippon India Mutual Fund,Direct,Growth
118632,INF204K01XI3,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme,Large Cap Fund,Nippon India Mutual Fund,Direct,Growth
138312,INF663L01GR4,PGIM India Large Cap Fund - Direct Plan - Growth,Equity Scheme,Large Cap Fund,PGIM India Mutual Fund,Direct,Growth
154155,INF879O01332,Parag Parikh Large Cap Fund - Direct Plan - Growth,Equity Scheme,Large Cap Fund,PPFAS Mutual Fund,Direct,Growth
150440,INF966L01AT0,quant Large Cap Fund - Growth Option - Direct Plan,Equity Scheme,Large Cap Fund,quant Mutual Fund,Direct,Growth
153239,INF0K1H01255,Samco Large Cap Fund - Direct Plan - Growth Option,Equity Scheme,Large Cap Fund,Samco Mutual Fund,Direct,Growth
119598,INF200K01QX4,SBI Large Cap FUND-DIRECT PLAN -GROWTH,Equity Scheme,Large Cap Fund,SBI Mutual Fund,Direct,Growth
148507,INF903JA1JC0,Sundaram Large Cap Fund (Formerly Known as Sundaram Blue Chip Fund)Direct Plan - Growth,Equity Scheme,Large Cap Fund,Sundaram Mutual Fund,Direct,Growth
119160,INF277K01QZ7,Tata Large Cap Fund -Direct Plan Growth Option,Equity Scheme,Large Cap Fund,Tata Mutual Fund,Direct,Growth
118870,INF044D01BX3,Taurus Large Cap Fund - Direct Plan - Growth,Equity Scheme,Large Cap Fund,Taurus Mutual Fund,Direct,Growth
141248,INF582M01CU7,Union Largecap Fund - Direct Plan - Growth Option,Equity Scheme,Large Cap Fund,Union Mutual Fund,Direct,Growth
120656,INF789F01US8,UTI Large Cap Fund - Direct Plan - Growth Option,Equity Scheme,Large Cap Fund,UTI Mutual Fund,Direct,Growth
150797,INF03VN01696,WhiteOak Capital Large Cap Fund Direct Plan Growth,Equity Scheme,Large Cap Fund,WhiteOak Capital Mutual Fund,Direct,Growth
119620,INF209K01Q30,Aditya Birla Sun Life Midcap Fund - Growth - Direct Plan,Equity Scheme,Mid Cap Fund,Aditya Birla Sun Life Mutual Fund,Direct,Growth
120505,INF846K01EH3,Axis Midcap Fund - Direct Plan - Growth,Equity Scheme,Mid Cap Fund,Axis Mutual Fund,Direct,Growth
150404,INF194KB1DJ2,BANDHAN MIDCAP FUND - GROWTH - DIRECT PLAN,Equity Scheme,Mid Cap Fund,Bandhan Mutual Fund,Direct,Growth
153728,INF761K01GY4,Bank of India Mid Cap Fund - Direct Plan Growth,Equity Scheme,Mid Cap Fund,Bank of India Mutual Fund,Direct,Growth
150212,INF251K01HQ0,BARODA BNP PARIBAS Mid Cap Fund - Direct Plan - Growth Option,Equity Scheme,Mid Cap Fund,Baroda BNP Paribas Mutual Fund,Direct,Growth
150817,INF760K01KI1,Canara Robeco Mid Cap Fund- Direct Plan- Growth Option,Equity Scheme,Mid Cap Fund,Canara Robeco Mutual Fund,Direct,Growth
119071,INF740K01PX1,DSP Midcap Fund - Direct Plan - Growth,Equity Scheme,Mid Cap Fund,DSP Mutual Fund,Direct,Growth
140228,INF843K01AO4,Edelweiss Mid Cap Fund - Direct Plan - Growth Option,Equity Scheme,Mid Cap Fund,Edelweiss Mutual Fund,Direct,Growth
118533,INF090I01FH9,Franklin India Mid Cap Fund - Direct - Growth,Equity Scheme,Mid Cap Fund,Franklin Templeton Mutual Fund,Direct,Growth
118989,INF179K01XQ0,HDFC Mid Cap Fund - Growth Option - Direct Plan,Equity Scheme,Mid Cap Fund,HDFC Mutual Fund,Direct,Growth
153326,INF0R8701327,Helios Mid Cap Fund - Direct Plan - Growth Option,Equity Scheme,Mid Cap Fund,Helios Mutual Fund,Direct,Growth
151036,INF917K01FZ1,HSBC Midcap Fund - Direct Growth,Equity Scheme,Mid Cap Fund,HSBC Mutual Fund,Direct,Growth
120381,INF109K011N7,ICICI Prudential MidCap Fund - Direct Plan -  Growth,Equity Scheme,Mid Cap Fund,ICICI Prudential Mutual Fund,Direct,Growth
120403,INF205K01MV6,Invesco India Midcap Fund - Direct Plan - Growth Option,Equity Scheme,Mid Cap Fund,Invesco Mutual Fund,Direct,Growth
148733,INF00XX01929,ITI Mid Cap Fund - Direct Plan - Growth Option,Equity Scheme,Mid Cap Fund,ITI Mutual Fund,Direct,Growth
150815,INF192K01MV6,JM Midcap Fund (Direct) - Growth,Equity Scheme,Mid Cap Fund,JM Financial Mutual Fund,Direct,Growth
119775,INF174K01LT0,Kotak Midcap Fund - Direct Plan - Growth,Equity Scheme,Mid Cap Fund,Kotak Mahindra Mutual Fund,Direct,Growth
152002,INF397L01JK8,LIC MF Mid Cap Fund-Direct Plan-Growth,Equity Scheme,Mid Cap Fund,LIC Mutual Fund,Direct,Growth
142110,INF174V01507,Mahindra Manulife Mid Cap Fund - Direct Plan -Growth,Equity Scheme,Mid Cap Fund,Mahindra Manulife Mutual Fund,Direct,Growth
147445,INF769K01FA9,Mirae Asset Midcap Fund- Direct Growth Option,Equity Scheme,Mid Cap Fund,Mirae Asset Mutual Fund,Direct,Growth
127042,INF247L01445,Motilal Oswal Midcap Fund-Direct Plan-Growth Option,Equity Scheme,Mid Cap Fund,Motilal Oswal Mutual Fund,Direct,Growth
118666,INF204K01E39,NIPPON INDIA GROWTH MID CAP FUND - DIRECT Plan - IDCW Option,Equity Scheme,Mid Cap Fund,Nippon India Mutual Fund,Direct,Growth
118665,INF204K01E21,Nippon India Growth Mid Cap Fund - Direct Plan Growth Plan - Bonus Option,Equity Scheme,Mid Cap Fund,Nippon India Mutual Fund,Direct,Growth
118668,INF204K01E54,Nippon India Growth Mid Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme,Mid Cap Fund,Nippon India Mutual Fund,Direct,Growth
125307,INF663L01DV3,PGIM India Midcap Fund - Direct Plan - Growth Option,Equity Scheme,Mid Cap Fund,PGIM India Mutual Fund,Direct,Growth
120841,INF966L01887,quant Mid Cap Fund - Growth Option - Direct Plan,Equity Scheme,Mid Cap Fund,quant Mutual Fund,Direct,Growth
119716,INF200K01TP4,SBI MIDCAP FUND - DIRECT PLAN - GROWTH,Equity Scheme,Mid Cap Fund,SBI Mutual Fund,Direct,Growth
119581,INF903J01MJ3,Sundaram Mid Cap Fund Direct Plan - Growth,Equity Scheme,Mid Cap Fund,Sundaram Mutual Fund,Direct,Growth
119178,INF277K01PY2,Tata Mid Cap Fund - Direct Plan- Growth Option,Equity Scheme,Mid Cap Fund,Tata Mutual Fund,Direct,Growth
118872,INF044D01CA9,Taurus Mid Cap Fund - Direct Plan - Growth,Equity Scheme,Mid Cap Fund,Taurus Mutual Fund,Direct,Growth
154210,INF0GCD01875,TRUSTMF MID CAP FUND -DIRECT -GROWTH,Equity Scheme,Mid Cap Fund,Trust Mutual Fund,Direct,Growth
148073,INF582M01GI3,Union Midcap Fund - Direct Plan - Growth Option,Equity Scheme,Mid Cap Fund,Union Mutual Fund,Direct,Growth
120726,INF789F01UA6,UTI Mid Cap Fund-Growth Option- Direct,Equity Scheme,Mid Cap Fund,UTI Mutual Fund,Direct,Growth
150584,INF03VN01597,WhiteOak Capital Mid Cap Fund Direct Plan Growth,Equity Scheme,Mid Cap Fund,WhiteOak Capital Mutual Fund,Direct,Growth
148921,INF209KB1Y49,Aditya Birla Sun Life Multi-Cap Fund-Direct Growth,Equity Scheme,Multi Cap Fund,Aditya Birla Sun Life Mutual Fund,Direct,Growth
149383,INF846K013E0,Axis Multicap Fund - Direct Growth,Equity Scheme,Multi Cap Fund,Axis Mutual Fund,Direct,Growth
153309,INF0QA701AV7,BAJAJ FINSERV MULTI CAP FUND - DIRECT - GROWTH,Equity Scheme,Multi Cap Fund,Bajaj Finserv Mutual Fund,Direct,Growth
149303,INF194KB1CL0,BANDHAN MULTI CAP FUND - GROWTH - DIRECT PLAN,Equity Scheme,Multi Cap Fund,Bandhan Mutual Fund,Direct,Growth
151443,INF761K01FR0,Bank of India Multi Cap Fund Direct Plan - Growth,Equity Scheme,Multi Cap Fund,Bank of India Mutual Fund,Direct,Growth
119354,INF955L01AG0,Baroda BNP Paribas MULTI CAP FUND - Direct Plan - Growth Option,Equity Scheme,Multi Cap Fund,Baroda BNP Paribas Mutual Fund,Direct,Growth
151824,INF760K01KO9,Canara Robeco Multi Cap Fund - Direct Plan - Growth Option,Equity Scheme,Multi Cap Fund,Canara Robeco Mutual Fund,Direct,Growth
152310,INF740KA1UC1,DSP Multicap Fund - Direct - Growth,Equity Scheme,Multi Cap Fund,DSP Mutual Fund,Direct,Growth
152094,INF754K01SD8,Edelweiss Multi Cap Fund - Direct Plan - Growth,Equity Scheme,Multi Cap Fund,Edelweiss Mutual Fund,Direct,Growth
152739,INF090I01XA7,Franklin India Multi Cap Fund - Direct - Growth,Equity Scheme,Multi Cap Fund,Franklin Templeton Mutual Fund,Direct,Growth
153034,INF666M01JD9,Groww Multicap Fund - Direct - Growth,Equity Scheme,Multi Cap Fund,Groww Mutual Fund,Direct,Growth
149368,INF179KC1BS5,HDFC Multi Cap Fund - Growth Option - Direct Plan,Equity Scheme,Multi Cap Fund,HDFC Mutual Fund,Direct,Growth
151290,INF336L01QN5,HSBC Multi Cap Fund - Direct - Growth,Equity Scheme,Multi Cap Fund,HSBC Mutual Fund,Direct,Growth
120599,INF109K014O9,ICICI Prudential Multicap Fund - Direct Plan -  Growth,Equity Scheme,Multi Cap Fund,ICICI Prudential Mutual Fund,Direct,Growth
120413,INF205K01MS2,Invesco India Multicap Fund - Direct Plan - Growth Option,Equity Scheme,Multi Cap Fund,Invesco Mutual Fund,Direct,Growth
147183,INF00XX01168,ITI Multi Cap Fund - Direct Plan - Growth Option,Equity Scheme,Multi Cap Fund,ITI Mutual Fund,Direct,Growth
149185,INF174KA1HV3,Kotak Multicap Fund-Direct Plan-Growth,Equity Scheme,Multi Cap Fund,Kotak Mahindra Mutual Fund,Direct,Growth
150659,INF767K01RK7,LIC MF Multi Cap Fund-Direct Plan-Growth,Equity Scheme,Multi Cap Fund,LIC Mutual Fund,Direct,Growth
141226,INF174V01341,Mahindra Manulife Multi Cap Fund - Direct Plan -Growth,Equity Scheme,Multi Cap Fund,Mahindra Manulife Mutual Fund,Direct,Growth
151810,INF769K01KK8,Mirae Asset Multicap Fund - Direct Plan - Growth,Equity Scheme,Multi Cap Fund,Mirae Asset Mutual Fund,Direct,Growth
152651,INF247L01CL8,Motilal Oswal Multi Cap Fund-Direct Plan Growth,Equity Scheme,Multi Cap Fund,Motilal Oswal Mutual Fund,Direct,Growth
118651,INF204K01D55,Nippon India Multi Cap Fund - Direct Plan Growth Plan - Bonus Option,Equity Scheme,Multi Cap Fund,Nippon India Mutual Fund,Direct,Growth
118650,INF204K01XF9,Nippon India Multi Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme,Multi Cap Fund,Nippon India Mutual Fund,Direct,Growth
152815,INF663L01Z03,PGIM India Multi Cap Fund - Direct Plan - Growth Option,Equity Scheme,Multi Cap Fund,PGIM India Mutual Fund,Direct,Growth
120823,INF966L01614,quant Multi Cap Fund-GROWTH OPTION-Direct Plan,Equity Scheme,Multi Cap Fund,quant Mutual Fund,Direct,Growth
152847,INF0K1H01198,Samco Multi Cap Fund - Direct Plan - Growth,Equity Scheme,Multi Cap Fund,Samco Mutual Fund,Direct,Growth
149882,INF200KA18E2,SBI Multicap Fund- Direct Plan- Growth option,Equity Scheme,Multi Cap Fund,SBI Mutual Fund,Direct,Growth
149668,INF173K01FN7,Sundaram Multi Cap Fund (Formerly Known as Principal Multi Cap Growth Fund) - Direct Plan - Income Distribution CUM Capital Withdrawal Option (IDCW),Equity Scheme,Multi Cap Fund,Sundaram Mutual Fund,Direct,Growth
149669,INF173K01FQ0,Sundaram Multi Cap Fund (Formerly Known as Principal Multi Cap Growth Fund)-Direct Plan - Growth Option,Equity Scheme,Multi Cap Fund,Sundaram Mutual Fund,Direct,Growth
151232,INF277KA1679,Tata Multicap Fund - Direct Plan - Growth,Equity Scheme,Multi Cap Fund,Tata Mutual Fund,Direct,Growth
153644,INF0GCD01834,TRUSTMF MULTI CAP FUND -DIRECT PLAN-GROWTH,Equity Scheme,Multi Cap Fund,Trust Mutual Fund,Direct,Growth
150858,INF582M01IO7,Union Multicap Fund - Direct Plan - Growth Option,Equity Scheme,Multi Cap Fund,Union Mutual Fund,Direct,Growth
153515,INF789F1AB89,UTI Multi Cap Fund - Direct Plan - Growth Option,Equity Scheme,Multi Cap Fund,UTI Mutual Fund,Direct,Growth
152071,INF03VN01803,WhiteOak Capital Multi Cap Fund Direct Plan Growth,Equity Scheme,Multi Cap Fund,WhiteOak Capital Mutual Fund,Direct,Growth
149318,INF579M01AI2,360 ONE QUANT FUND DIRECT GROWTH,Equity Scheme,Sectoral/ Thematic,360 ONE Mutual Fund,Direct,Growth
125597,INF209K014W1,Aditya Birla Sun Life Banking and Financial Services Fund - Direct Plan - Growth,Equity Scheme,Sectoral/ Thematic,Aditya Birla Sun Life Mutual Fund,Direct,Growth
149295,INF209KB14D2,Aditya Birla Sun Life Business Cycle Fund-Direct Growth,Equity Scheme,Sectoral/ Thematic,Aditya Birla Sun Life Mutual Fund,Direct,Growth
119576,INF209K01VL0,Aditya Birla Sun Life Commodity Equities Fund - Global Agri Plan - Growth - Direct Plan,Equity Scheme,Sectoral/ Thematic,Aditya Birla Sun Life Mutual Fund,Direct,Growth
153124,INF209KC1373,Aditya Birla Sun Life Conglomerate Fund-Direct Growth,Equity Scheme,Sectoral/ Thematic,Aditya Birla Sun Life Mutual Fund,Direct,Growth
119591,INF209K01WC7,Aditya Birla Sun Life Consumption Fund - Growth - Direct Plan,Equity Scheme,Sectoral/ Thematic,Aditya Birla Sun Life Mutual Fund,Direct,Growth
120539,INF209K01VF2,Aditya Birla Sun Life Digital India Fund - Growth - Direct Plan,Equity Scheme,Sectoral/ Thematic,Aditya Birla Sun Life Mutual Fund,Direct,Growth
148637,INF209KB1U76,Aditya Birla Sun Life ESG Integration Strategy Fund-Direct Plan-Growth,Equity Scheme,Sectoral/ Thematic,Aditya Birla Sun Life Mutual Fund,Direct,Growth
119514,INF209K01WH6,Aditya Birla Sun Life Infrastructure Fund - Growth - Direct Plan,Equity Scheme,Sectoral/ Thematic,Aditya Birla Sun Life Mutual Fund,Direct,Growth
119517,INF209K01WS3,Aditya Birla Sun Life International Equity Fund - Growth - Direct Plan,Equity Scheme,Sectoral/ Thematic,Aditya Birla Sun Life Mutual Fund,Direct,Growth
119518,INF209K01WU9,Aditya Birla Sun Life International Equity Fund - Plan B - Growth - Direct Plan,Equity Scheme,Sectoral/ Thematic,Aditya Birla Sun Life Mutual Fund,Direct,Growth
133516,INF209KA1YK0,Aditya Birla Sun Life Manufacturing Equity Fund - Direct Plan - Growth,Equity Scheme,Sectoral/ Thematic,Aditya Birla Sun Life Mutual Fund,Direct,Growth
119646,INF209K01VT3,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,Equity Scheme,Sectoral/ Thematic,Aditya Birla Sun Life Mutual Fund,Direct,Growth
147409,INF209KB1O25,Aditya Birla Sun Life Pharma and Healthcare Fund-Direct-Growth,Equity Scheme,Sectoral/ Thematic,Aditya Birla Sun Life Mutual Fund,Direct,Growth
